Unnamed: 0,contextId,context,question
70,87272109-1c53-4d3f-a966-1be83787ac57," The text provides information on the following:

1. Program requirements: This includes tasks like decommissioning computing system infrastructures, automating routine tasks using scripting tools and programming languages, administering a database management system, and designing technical support processes that align with industry best practices.
2. Tuition fees:
   - Domestic tuition for programs starting in Fall 2022: $4,079.00
   - International tuition for programs starting in Fall 2023: $17,880.00
   - Fees are subject to change for later program starts
3. Financial Assistance: This program is approved for OSAP funding for applicants who meet the eligibility criteria.
4. Admission Requirements:
   - Ontario Secondary School Diploma or equivalent
   - Grade 12 English (C or U)
   - Grade 11 Math (M or U) or grade 12 (C or U)
   - Mature students may take the Admissions Assessment for English and math or upgrade to achieve required credits.
5. Course exemptions: College or university credits can be used for course exemptions. For more information, visit Transfer Guide.
6. International Students: Visit the International Admissions page for country-specific admission requirements.
7. How to Apply: Not specified in the text.",",
4. Is international tuition for Fall 2024 also $17,880.00?"
31,a4c3f222-bfe9-492a-8e89-617145004adf," The text provides information about a program offered by George Brown College for conceptual artists in digital media. The program involves creating artwork, applying business practices and project management skills, contributing to multidisciplinary teams, and selecting concept art for public release. The tuition fees are listed as $11,655.00 for domestic students and $29,459.00 for international students for the three semesters starting in Fall 2022 and Fall 2023, respectively. The text mentions that fees are subject to change for later program starts. Financial assistance is available through OSAP funding for eligible applicants. Admission requirements include a Bachelor of Fine Arts or diploma/advanced diploma in a game, graphics, or arts field, an online interview, resumé, portfolio, and applicant questionnaire. English language proficiency testing is required for international students with non-English transcripts. Course exemptions may be granted based on college or university credits, and applications should be submitted through Ontario Colleges for domestic students and the International Admissions page for international students.

EXTRACTED INFORMATION:
- Program: Conceptual artist in digital media
- Creating artwork, applying business practices and project management skills, contributing to multidisciplinary teams, selecting concept art for public release
- Tuition fees: $11,655.00 (domestic) and $29,459.00 (international) for three semesters starting in Fall 2022 and Fall 2023, respectively
- Financial assistance: OSAP funding for eligible applicants
- Admission requirements: Bachelor of Fine Arts or diploma/advanced diploma, online interview, resumé, portfolio, applicant questionnaire, English language proficiency testing (international students)
- Application process: Ontario Colleges for domestic students and International Admissions page for international students.",",
Is financial assistance available for this program?"
5,30b1033d-9d88-4370-afe5-1d32703875b9," Program Name: Concept Art for Entertainment
Code: G407
Credential: Ontario College Graduate Certificate
Method of Study: Full-time
Duration: 1 year (3 semesters)
Starting Months: September
Domestic Tuition: $11,655.00 *
International Tuition: $29,459.00 **
Location: Waterfront Campus
Program Description: The program will train artists to meet industry demand for concept artists and fine artists with a focus on entertainment fields. Designed for graduates of Game - Art, Interaction Design, and Graphic Design, the intensive curriculum emphasizes the development of artistic and direction techniques relevant to the industry, namely concept art production and visual conceptualization. Students will become proficient with production processes, defining art styles, and drawing techniques by interpreting stories, character profiles, and design documentation. They will assemble a personal portfolio while designing and directing the art production for games and film.

* Domestic tuition fee for the academic year 2023-2024.
** International tuition fee for the academic year 2023-2024.

Centre: Arts, Design & Information Technology
School: Design
Program Availability (Domestic): Fall 2023 - Closed, Winter 2024 - Not Available, Spring 2024 - Not Available
Program Availability (International): Fall 2023 - Closed, Winter 2024 - Not Available, Spring 2024 - Not Available.",", What is the tuition fee for domestic students?"
32,a4c3f222-bfe9-492a-8e89-617145004adf," The text provides information about a program offered by George Brown College for conceptual artists in digital media. The program involves creating artwork, applying business practices and project management skills, contributing to multidisciplinary teams, and selecting concept art for public release. The tuition fees are listed as $11,655.00 for domestic students and $29,459.00 for international students for the three semesters starting in Fall 2022 and Fall 2023, respectively. The text mentions that fees are subject to change for later program starts. Financial assistance is available through OSAP funding for eligible applicants. Admission requirements include a Bachelor of Fine Arts or diploma/advanced diploma in a game, graphics, or arts field, an online interview, resumé, portfolio, and applicant questionnaire. English language proficiency testing is required for international students with non-English transcripts. Course exemptions may be granted based on college or university credits, and applications should be submitted through Ontario Colleges for domestic students and the International Admissions page for international students.

EXTRACTED INFORMATION:
- Program: Conceptual artist in digital media
- Creating artwork, applying business practices and project management skills, contributing to multidisciplinary teams, selecting concept art for public release
- Tuition fees: $11,655.00 (domestic) and $29,459.00 (international) for three semesters starting in Fall 2022 and Fall 2023, respectively
- Financial assistance: OSAP funding for eligible applicants
- Admission requirements: Bachelor of Fine Arts or diploma/advanced diploma, online interview, resumé, portfolio, applicant questionnaire, English language proficiency testing (international students)
- Application process: Ontario Colleges for domestic students and International Admissions page for international students.",",
What type of financial assistance is provided for eligible applicants?"
19,2abf2247-6d47-4c44-bc19-33bdc9f11ea4," The Construction Craft Worker Program is a free, 18-week long program starting in April with full-time delivery. It includes classroom and construction lab instruction and approximately 30 to 35 hours of class and construction lab time per week. The program provides 160 hours of work placement and workshops. Graduates will receive an Ontario College Certificate and have access to tutoring and support from program coaches.

Construction Craft Worker graduates will be qualified for entry-level jobs in the construction industry, such as construction labourer, carpentry helper, masonry helper, cement-finishing helper, demolition worker, and many other areas in the building trades. The required courses include BLDG 1058: Plans, Specifications and Calculations; BLDG 1059: Construction Site Safety, Tools and Equipment; BLDG 1060: Concrete Work, Scaffolding and Hoisting; BLDG 1061: Construction Site Works; BLDG 1062: Industry Practicum; COUN 1033: Field Integration; FAID 1003: Standard First Aid; MATH 1100: Foundation Math for Building Technologies; and MATH 1109: Mathematics for Building Technologies. WELD 1005: Metal Cutting is also a part of the program.

The graduate will be able to select, use, and operate safely tools and equipment used by construction craft workers and carpenters, masons, bricklayers, and other construction-related trades. They will also be able to select and apply appropriate material types for use in new residential/commercial construction and renovation. Graduates will interpret and apply relevant information in the Ontario Building Code and Occupational Health and Safety Act regulations for Construction Projects (CSAO) as they relate to construction craft worker duties and the construction industry in general. They will identify unsafe conditions and take appropriate action on a job site, interpret and visualize a finished project from an orthographical projected drawing, apply construction processes to residential/commercial construction and common types of renovations, and solve construction-related problems using appropriate techniques in a variety of construction situations.",", Which courses are included in the Construction Craft Worker Program?"
41,3a6b46ea-9895-42d1-a952-3be9857647f5," Program Description:
- The Construction Craft Worker Foundations program focuses on solving related problems using appropriate techniques in various construction situations.
- Participants are required to select, use and operate appropriate welding equipment (and gas) to exhibit metal-cutting techniques and procedures.
- Basic emergency scene management and administering first aid needs on the job site are also important aspects of this program.

Tuition & Fees:
- Domestic Tuition: This program is free for participants.

Admission Requirements:
- Ontario Secondary School Diploma or equivalent
- Applicants must disclose their mental health and/or addictions history
- Mature student status (19 years of age or older)
- Application completion, academic assessment, skills assessment, and interview are part of the intake process.

Contact Information:
- To download the application package, call 416-415-5000, ext. 6790 or email aged@georgebrown.ca.
- For French services, contact 416-415-5000, poste 3111 or email frenchserviceinfo@georgebrown.ca.
- To contact the Augmented Education program office, call 416-415-5000, ext. 6790 or send an email request to aged@georgebrown.ca.
- For more information about George Brown College, call the Contact Centre at 416-415-2000 (TTY 1-877-515-5559) or long distance 1-800-265-2002.

Campus Location:
- Construction Craft Worker Foundations program is taught mainly at the Casa Loma Campus at 160 Kensington Avenue, Toronto, Ontario.",?
47,42f3dfa4-58f0-47de-aa75-fd3b08854295," The Construction Craft Worker Foundations program is offered mainly at George Brown College's Casa Loma Campus located at 160 Kendal Ave., Toronto, Ontario. Information sessions for this program can be attended regularly. Interested individuals can book an online campus tour to visit common areas such as the cafeteria, student services, and gym. Related programs include Construction Techniques (T176), Practical Nursing (PN) (S121), and Carpentry and Renovation Technician (T180). Prospective students can explore a virtual tour of the campus, book a campus tour, get answers to their questions by booking an info session, sign up to receive tailored resources for their application process, and learn more about George Brown College.",", What is involved in booking a campus tour?"
4,5aad57b2-3ad2-46f5-b9cb-3ceed42adda3," Program Name: Construction Engineering Technician
Code: T161
Credential: Ontario College Diploma
Duration: 2 years (4 semesters)
Domestic Tuition: $3,928.00
International Tuition: $17,545.00
Method of Study: Full-time
Starting Months: January, September
Program Availability:
- Fall 2023: Closed (for domestic and international students)
- Winter 2024: Closed (for domestic and international students)
- Spring 2024: Not Available (for both domestic and international students)
Location: Casa Loma Campus
Experiential Learning: Experiential Learning
Delivery:
- Fall 2023: Semester 1: On Campus; Semester 3: Hybrid
- Winter 2024: Semester 1, 4: On Campus; Semester 2: Hybrid
Related Programs: Construction Engineering Technology (T105), Civil Engineering Technology (T164), Honours Bachelor of Technology (Construction Management) (T312)",", What is the domestic tuition fee for Construction Engineering Technician program?"
62,4090c60f-c879-467d-b34c-930c7e70992c," The Angelo DelZotto School of Construction Management at George Brown College offers a program with a 1920 x 1080 FHD display having a size of .6 inches (15.24 cm) and 300nits brightness, an IPS Anti-Glare LED backlit screen, and a refresh rate of 144Hz. The college recommends against purchasing a Mac laptop due to compatibility issues with certain programs.

Domestic students should apply through Ontario Colleges, while international students must apply via the George Brown College Online Application System. Contact information for the Angelo DelZotto School of Construction Management includes a phone number (416-415-5000, ext. 4398) and email address (construction_eng@georgebrown.ca). Their office hours are from 8 a.m. to 4 p.m., room E228.

Additionally, interested individuals can attend on-campus information sessions or explore related programs such as Construction Engineering Technology (T105), Civil Engineering Technology (T164), and the Honours Bachelor of Technology (Construction Management) (T312). Campus tours can be booked for a more in-depth look.

International students seeking additional information or assistance from George Brown College recruitment representatives may do so by booking a virtual meeting or submitting an inquiry on the International Contact Us page. Prospective students are encouraged to sign up for tailored resources and email communications from the college.",", What type of screen does the display have?"
18,5cb0860e-8d5d-46ff-aca6-0e6b23744566," The text mentions a construction program at the Angelo DelZotto School of Construction Management. Students in this program are required to complete semester 2 in the summer after their first semester to continue into semester 3 in the fall.

Graduates from this program can enter the industry as construction technicians, site managers, project and construction managers, estimators, home builders, general contractors, building and home inspectors, or sales agents. The construction industry generates a large number of jobs and wages in Ontario and Canada, with a high demand for educated and skilled workers.

Students have the option to continue into the third year of the Construction Engineering Technology Program (T105) for an Advanced Diploma after their fourth semester. They can also transfer to the Honours Bachelor of Technology (Construction Management) degree program with a minimum GPA of 3.0 after completing the three-year Construction Engineering Technology program.

The text mentions that the courses in this program are currently under review and changes are expected starting from the 2023-24 year. The required first-semester course is BLDG 1025: Construction Field Practices.",", How many jobs and wages does the construction industry generate in Ontario and Canada?"
22,19221430-33d9-4fac-84f1-2abcd5164e22," The Angelo DelZotto School of Construction Management offers a Honours Bachelor of Technology (Construction Management) degree program with a focus on areas such as construction planning, project management, site superintendancy, estimating, budget and bid preparation, sustainable building science, and engineering studies. Students who enroll in the program in January are required to complete semester 2 in the summer (May to August) of the same year to continue into semester 3 in the fall.

Field education and experiential learning options can be obtained by contacting the Angelo DelZotto School of Construction Management for updated information. A co-op stream following semester four is anticipated to be offered with selective entry, check with the school for more details.

The construction industry in Ontario and the GTA generates over 360,000 on-site and off-site jobs, pays over $22 billion in wages, and creates almost $43 billion in Ontario’s built environment. The expanding regional transit network and population demographic shifts have led to high demand for housing and significant construction activity.

Pathways to the Construction Management degree program are available after completing the three-year Construction Engineering Technology program with a minimum GPA of 3.0. For more information, see the Transfer Guide.

The required courses for semester 1 include BLDG 1025 - Surveying for Construction Technology, BLDG 1126 - Print and Specifications Reading for Construction Technology 1, and BLDG 1127 - Construction Management. Please note that the program is undergoing current review, and courses after year 1 are expected to change in the 2023-24 year.",12. Are there any changes expected to courses after year 1 in the 2023-24 academic year?
0,9cdc3a3b-3399-4f01-bacb-c426c7b02f80," Program Name: Construction Engineering Technology
Code: T105
Credential: Ontario College Advanced Diploma
Method of Study: Full-time
Duration: 3 years (6 semesters)
Starting Months: January, September
Domestic Tuition: $3,928.00 *
International Tuition: $17,545.00 **
Program Location: Casa Loma Campus
Experiential Learning: Experiential Learning
Delivery: Hybrid (Fall Semesters 1, 3, 5 and Winter Semesters 1, 2, 4, 6)
Related Programs: Construction Engineering Technician (T161), Honours Bachelor of Technology (Construction Management) (T312), Residential Construction Management (Postgraduate) (T408)

* Domestic tuition fee for the first semester. The text does not provide information on any potential increases in tuition for subsequent semesters.
** International tuition fee for all semesters.",What is the name of this engineering technology program?
49,aef8665b-7123-4b4a-9e6b-90a0e81afe7b," processor: 9th Generation Intel® Core™ i7-9750H (12MB Cache, up to 4.5 GHz, 6 cores)
memory (RAM): 16GB (2x8GB DDR4 2666MHz)
disk space: 256GB M.2 PCIe NVMe Solid State Drive (Boot) + 1TB 5400 rpm 2.5"" SATA Hard Drive (Storage)
display card: NVIDIA® GeForce RTX™ 2060 6GB GDDR6
connectivity: 802.11ac WiFi and Bluetooth, 2 x 2
ports: 1x HDMI 2.0; 3x SuperSpeed USB 3.1 Gen 1 Type-A including 1x with PowerShare; 1x 2-in-1 SD / MicroMedia Card slot; 1x Wedge lock slot
screen size: Minimum 15.6 inch FHD(1920 x 1080) 300nits IPS Anti-Glare LED backlit display with 144Hz refresh rate
contact information: Angelo DelZotto School of Construction Management, Phone: 416-415-5000, ext. 4398. Email: construction\_eng@georgebrown.ca, Our office hours are 8 a.m. – 4 p.m., room E228. Contact Centre: 416-415-2000 (TTY 1-877-515-5559) or long distance 1-800-265-2002. International contact representatives: International Contact Us page
application information: Domestic students should apply through Ontario Colleges, International Students should apply through the George Brown College Online Application System.
related programs: Construction Engineering Technician (T161) Hon",", At what maximum clock speed can the CPU cores operate?"
0,32e64e21-30f0-458a-8ee3-ed0cab107259," Program Name: Construction Management
Code: T403
Credential: Ontario College Graduate Certificate
Method of Study: Full-time
Duration: 1 year (3 semesters)
Starting Months: January, September
Domestic Tuition: $12,305.00
International Tuition: $26,291.00
Centre: Construction & Engineering Technologies
School: Angelo DelZotto School of Construction Management
Location: Casa Loma Campus
Experiential Learning: Field experience in semester 3
Delivery (Fall 2023): Semester 1: On Campus; Semester 3: Hybrid
Delivery (Winter 2024): Semester 1: On Campus; Semester 2: Hybrid
Program Availability: Fall 2023 - Closed for domestic and international students, Winter 2024 - Closed for domestic and international students
Related Programs: Building Information Modeling Management (BIM) (Postgraduate) (T412), Residential Construction Management (Postgraduate) (T408), Honours Bachelor of Technology (Construction Management) (T312)",What is the name of this program?
5,32e64e21-30f0-458a-8ee3-ed0cab107259," Program Name: Construction Management
Code: T403
Credential: Ontario College Graduate Certificate
Method of Study: Full-time
Duration: 1 year (3 semesters)
Starting Months: January, September
Domestic Tuition: $12,305.00
International Tuition: $26,291.00
Centre: Construction & Engineering Technologies
School: Angelo DelZotto School of Construction Management
Location: Casa Loma Campus
Experiential Learning: Field experience in semester 3
Delivery (Fall 2023): Semester 1: On Campus; Semester 3: Hybrid
Delivery (Winter 2024): Semester 1: On Campus; Semester 2: Hybrid
Program Availability: Fall 2023 - Closed for domestic and international students, Winter 2024 - Closed for domestic and international students
Related Programs: Building Information Modeling Management (BIM) (Postgraduate) (T412), Residential Construction Management (Postgraduate) (T408), Honours Bachelor of Technology (Construction Management) (T312)",", What is the domestic tuition fee for this program?"
36,6a2e1edc-3f91-4088-b243-bcb0e7eace83," The text provides information on the financial assistance, admission requirements, English language proficiency, course exemptions, and special requirements for international students applying to a program at George Brown College, specifically for Construction, Civil, Mechanical, Electrical and Landscape Engineering, Architectural Studies and Interior Design.

Financial Assistance: The program is approved for OSAP funding for applicants who meet the eligibility criteria.

Admission Requirements: International students need an international bachelor’s degree or three-year diploma in Construction, Civil, Mechanical, Electrical and Landscape Engineering, Architectural Studies and Interior Design. They also require a resume, employer reference letter, and professional construction work experience. Domestic applicants with international transcripts need a Canadian equivalency evaluation from ICAS or WES.

English Language Proficiency: The required level is George Brown College ESL Level 9, TOEFL 88, IELTS 6.5 (overall), MELAB 85, CAEL 70, or CLB 8.

Course Exemptions: College or university credits may qualify for course exemptions. More information can be found on the Transfer Guide.

Special Requirements: International students need to meet country-specific admission requirements, which can be found on the International Admissions page. Laptop specifications include a 9th Generation Intel Core i7-9750H processor and 16GB or 32GB of RAM for T412 program.",", Can college or university credits be exchanged for course exemptions?"
0,10f179a3-2167-4a20-a821-5997d9002382," Program Name: Construction Techniques
Code: T176
Credential: Ontario College Certificate
Method of Study: Full-time
Duration: 1 year (3 semesters)
Starting Months: January, May, September
Domestic Tuition: $5,791.00
International Tuition: $26,012.00
Centre: Construction & Engineering Technologies
School: Apprenticeship & Skilled Trades
Location: Casa Loma Campus
Program Description: This 1-year program is eligible for a $20,000 scholarship. (for domestic students only)
Semester 1: Electrical/Millwrighting
Semester 2: Sheet Metal/Air Conditioning/Carpentry
Semester 3: Welding/Steamfitting/Plumbing",What is the name of this program?
5,10f179a3-2167-4a20-a821-5997d9002382," Program Name: Construction Techniques
Code: T176
Credential: Ontario College Certificate
Method of Study: Full-time
Duration: 1 year (3 semesters)
Starting Months: January, May, September
Domestic Tuition: $5,791.00
International Tuition: $26,012.00
Centre: Construction & Engineering Technologies
School: Apprenticeship & Skilled Trades
Location: Casa Loma Campus
Program Description: This 1-year program is eligible for a $20,000 scholarship. (for domestic students only)
Semester 1: Electrical/Millwrighting
Semester 2: Sheet Metal/Air Conditioning/Carpentry
Semester 3: Welding/Steamfitting/Plumbing",", How much is the domestic tuition fee?"
33,b25282ae-837d-4d34-afb2-c031c84bb095," The text provides information about a construction-related program offered at George Brown College. The students in this program are expected to:

1. Engage in ongoing learning and adhere to established health and safety practices.
2. Perform all construction tasks in compliance with applicable laws, regulations, codes, and ethical practices.
3. Collaborate with a range of tradespersons and project stakeholders.
4. Communicate technical information to various clients, supervisors, and tradespersons.
5. Identify and use industry-specific technologies to support construction projects.
6. Solve on-site trade-related construction problems using mathematical equations and geometric concepts.
7. Select, maintain, and safely operate hand and power tools and equipment used in building construction trades.
8. Assist in the preparation of project estimates and perform laboring tasks at construction sites.

The tuition fees for the program are as follows:
- Domestic students: $5,791.00 for three semesters (Fall 2022)
- International students: $26,012.00 for three semesters (Fall 2023)

The text also mentions that the program is approved for OSAP funding and provides a link to more information about fees and related costs for international students. It's important to note that the tuition fees are subject to change and students should verify the fee requirements with George Brown College.

Additional admission requirements include an Ontario Secondary School Diploma or equivalent, grade 12 English (C or U), and grade 11 math (M or U) or grade 12 (C or U). Mature students may take an Admissions Assessment for English and math or consider upgrading to achieve the required credits.","12. Are the tuition fees mentioned in the text subject to change and if yes, how should students verify the fee requirements with George Brown College?"
27,ae7aca5c-d70e-4eb0-a0e5-587d2df5ff40," The text mentions that George Brown College offers an English for Academic Purposes program for both domestic and international students. Domestic students can visit the program R105, while international students can visit R115. The college invites visitors to take a virtual tour of their campus and sign up to receive tailored resources and email communications from George Brown College. No specific information about the programs or their content is provided in the text.

EXTRACTED INFORMATION:
- George Brown College offers English for Academic Purposes program
- Domestic students can visit R105
- International students can visit R115
- Visitors invited to take virtual tour of campus
- Sign up to receive tailored resources and email communications from George Brown College.",4. How can visitors sign up to receive tailored resources and email communications from George Brown College?
16,f4197803-8cd7-4ccb-a41e-de59c583af1b," The Continuing Education ESL Pathway to George Brown College Certificates and Diplomas consists of four mandatory courses. Each course requires the completion of a specific prerequisite course or the equivalent English placement test result before registration. International and domestic students can apply for the program by registering directly in their respective course(s) through the Courses section. International students of R903 program do not need to apply through the George Brown College Online Application System. For more information, contact the School of ESL office at 416-415-5000, ext. 4826 or email conedesl@georgebrown.ca.

The tuition fees for one course in the program starting in Fall 2023 are subject to change for programs starting in Fall 2024 and at later dates. Both domestic and international students pay the same tuition fees. Students should verify the language requirements for their respective course from the Courses section above. The information on this website is subject to change without notice, and students are responsible for verifying George Brown College fee requirements.

The ESL Pathway program is for continuing education purposes only. To earn credits toward a full-time George Brown program, the English for Academic Purposes program is offered instead.",", Which prerequisite course or English placement test result is required for each course?"
12,dd499222-5d81-42e1-b1bd-8fff526afc0f," The George Brown College's Admissions Department recognizes the Continuing Education ESL Pathway program as the English Language requirement for any full-time (without co-op) Ontario College Certificate, Diploma, or Postgraduate Certificate program at George Brown College. This pathway is only valid within George Brown College and does not apply to programs with a co-op component.

The following mandatory courses need to be completed by Con Ed graduates to meet the minimum English language admission requirement:

1. ESL 9068 - ESL IIIB Advanced ($382.00)
2. ESL 9073 - Advanced Grammar and Composition Skills ($316.00)
3. ESL 9069 - Advanced Essay Writing ($316.00)
4. ESL 9078 - Academic Preparation for College/University Studies or ESL 9077 - IELTS Exam Preparation ($284.00)

Graduates of the Continuing Education ESL Pathway to George Brown College Certificates and Diplomas program will be considered and ranked among other applicants for their chosen programs, and they may need to fulfill any other academic requirements specific to those programs (e.g., math, science).

This information is subject to change without notice.",", Is the Continuing Education ESL Pathway valid for programs with a co-op component at George Brown College?"
25,2c84695c-16a2-426b-8dc8-0f45fcac6e67," Program Offered:
- HOSF 6133: Business Development – Advanced
- HOSF 6134: Kitchen Management – Advanced
- HOSF 6135: Food Theory – Advanced
- HOSF 6136: Culinary Techniques – Advanced
- HOSF 6138: Techniques of Baking – Advanced

Tuition & Fees:
- Domestic Tuition: $678.00 (Classroom fee) for one level of the program starting in Fall 2022
- Additional Costs:
  - Uniform: $290
  - Knives and small wares: $500–$700
  - Books: $400–$600
  - Black safety shoes: $110–$160
- Financial Assistance: Not eligible for OSAP funding
- Admission Requirements: Ontario Secondary School Diploma or equivalent, grade 12 English (C or U), grade 11 math (M or U) or grade 12 (C or U), registered as an apprentice with the Ontario Ministry of Labour, Immigration, Training and Skills Development (MLITSD) and have a registered employer sponsor. Mature Student status (19 years of age or older).
- Course Exemptions: Certain Ontario Academic Credit (OAC), college or university credits may qualify for course exemptions. Many courses are also eligible for prior learning assessment.
- Health Policy: Students should be aware that various allergens, including nuts, dairy and shellfish, are routinely used in practical labs. George Brown College is sensitive to religious observances, but products purchased for production and consumption may not meet specific dietary laws related to halal and kosher foods.
- Disclaimer: Information contained on the website is subject to change without notice. Students should verify fee requirements with George Brown College.",", What allergens are routinely used in practical labs at George Brown College?"
13,03b006c9-6f39-43a5-8e40-8d87f29c76fc," The Cook Apprenticeship program at George Brown College offers in-school training at two levels (H601 and H607). Level I focuses on fundamental culinary skills and management practices, while Level II develops advanced culinary skills and leadership abilities. Both levels include on-the-job training under the sponsorship of a registered employer for earning the official Red Seal certification as a cook from the Ministry of Labour, Immigration, Training and Skills Development (MLITSD) in Ontario.

Required courses for the Cook Apprenticeship program include:
- H601 COOK APPRENTICESHIP – BASIC: HOSF 6161 (Sanitation, Safety and Equipment), HOSF 6143 (Basic Nutrition), HOSF 6123 (Business Development – Basic), HOSF 6124 (Kitchen Management – Basic), HOSF 6125 (Food Theory – Basic), HOSF 6126 (Culinary Techniques – Basic), and HOSF 6127 (Bake Theory).
- H607 COOK APPRENTICESHIP – ADVANCED: HOSF 6133 (Business).

Graduates of the Cook Apprenticeship program can pursue careers in various industries such as restaurants, hotel dining rooms, cafés, hospitals, clubs and resorts, spas, and catering companies.",", 
What does Level II of the Cook Apprenticeship program develop?"
8,366c49c0-6ca2-433e-8dd8-e12ac6aa2365," Program Name: Cook Apprentice (H601)
Credential: George Brown College Certificate
Method of Study: Part-time
Duration: 2–5 years
Domestic Tuition: $678.00 (Classroom fee)
Centre: Hospitality & Culinary Arts
School: Chef School
Location: St. James Campus
Program Type: Apprenticeship
Availability: Continuous Open Enrolment (Domestic)
Note: Not Available (International, Fall 2023, Winter 2024, Spring 2024)
Related Programs: Culinary Skills (H134), Culinary Management (H100), Baker / Patissier Apprentice Program (H600)",", Can I enroll in this program on a part-time basis?"
50,39a369f1-219f-445e-94a2-50aed767efde," * George Brown College has a Culinary Arts – Italian program (H411) that is exclusive to Ontario and has an partnership with ALMA Scuola di Cucina.
* The program includes a four-month externship in Italy during the second semester.
* Applications for domestic students should be made through Ontario Colleges.
* International students should apply through the George Brown College Online Application System.
* For inquiries about financial aid and fees, contact the Financial Aid Office at FinAid@georgebrown.ca or visit the Financial Aid web page.
* For general Chef School inquiries, contact CHCAStudentSupport@georgebrown.ca.
* The college can be contacted by phone at 416-415-2000 (TTY 1-877-515-5559) or long distance 1-800-265-2002, or through international recruitment representatives specializing by country of origin on the International Contact Us page.
* Interested individuals can visit the campus during Discovery Days and sign up for Open House Discovery Day events.
* Related programs offered at George Brown College include Culinary Management (H100), Culinary Skills (H134), and Advanced French Patisserie (Postgraduate) (H413).",", When can interested individuals visit the campus?"
56,1bf67882-4b6a-4567-b754-caabdf203e16," The text mentions that Sonya Franceschini graduated from Ontario College with a postgraduate certificate. The college mentioned is George Brown College. There are options to visit the campus, book an info session, and sign up to receive tailored resources for application processes. The text also includes a form for signing up, which requires entering a first name, last name, email address, domestic or international status, and country. Users must have JavaScript enabled to use the form.",",
* Can I visit the campus of George Brown College?"
0,873179d3-d8a8-43ec-ae30-2093468d7336," Program Name: Culinary Arts – Italian
Code: H411
Credential: Ontario College Graduate Certificate
Method of Study: Full-time
Duration: 3 semesters
Starting Months: May
Domestic Tuition: $12,537.00
International Tuition: $32,448.00
Centre: Hospitality & Culinary Arts
School: Chef School
Location: St. James Campus
Program Description: A specialized Italian culinary and culture program to learn from experts in Canada and Italy.
Hands-on learning experience in Italian culinary traditions, emerging trends, and partnership with ALMA, the world-famous Scuola Internazionale di Cucina Italiana near Parma.",What is the name of this culinary arts program with a focus on Italian cuisine?
54,85e38d52-5f32-49e0-bb5d-c2bf5f1fb9a6," H119 program, Ontario College, essential culinary skills, nutritional education, professional field, state-of-the-art facilities, knowledgeable and experienced chefs and teachers, George Brown College, campus tour, info session, tailored resources, application process, options, programs, life at George Brown.",", Can you provide more details about the essential culinary skills taught in H119 program?"
62,85e38d52-5f32-49e0-bb5d-c2bf5f1fb9a6," H119 program, Ontario College, essential culinary skills, nutritional education, professional field, state-of-the-art facilities, knowledgeable and experienced chefs and teachers, George Brown College, campus tour, info session, tailored resources, application process, options, programs, life at George Brown.",", What is the application process like for this program?"
0,24c668b6-fbf0-4683-99f2-29184240e790," Program Name: Culinary Management – Nutrition
Code: H119
Credential: Ontario College Diploma
Duration: 2 years (4 semesters)
Method of Study: Full-time
Starting Months: September
Domestic Tuition: $6,628.00 *
International Tuition: $20,723.00 **
Location: St. James Campus
Experiential Learning: Hybrid (Fall 2023) and Online (Winter 2024)
Program Description: A two-year diploma program that combines instruction in culinary techniques with nutrition science for a rewarding career in the food industry.
Admission Requirements: Not provided in the text.

* Domestic tuition is for Canadian students.
** International tuition is for students from outside Canada.",What is the name of the culinary management and nutrition program?
4,e30ad9ac-2f26-4a98-bf1b-2bf376c129b9," Program Name: Culinary Management
Code: H100
Credential: Ontario College Diploma
Duration: 2 years (4 semesters)
Starting Months: January, May, September
Domestic Tuition: $7,050.00 *
International Tuition: $21,280.00 **
Location: St. James Campus
Method of Study: Full-time
Experiential Learning: Incorporated into all CHCA programs
Fall 2023 Delivery: Hybrid (Semesters 1, 2, 3)
Winter 2024 Delivery: On Campus (Semesters 1, 2, 3, 4)
Centre: Hospitality & Culinary Arts
School: Chef School
Programs Available: Fall 2023 - Closed (for both Domestic and International students), Winter 2024 - Closed (for both Domestic and International students), Spring 2024 - Open for both Domestic and International students.
Related Programs: Culinary Management (Integrated Learning) (H116), Culinary Skills (H134), Baking and Pastry Arts Management (H113)",", In what starting months can I begin this program?"
